id,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,host_neighbourhood,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,reviews_per_month,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845889,19089769,Manami,within a few hours,100%,89%,Suginami District,2,2,Suginami District,Suginami Ku,Apartment,Entire home/apt,2,1,1,1,"$8,450.00",1,"$1,500.00",3,1125,3,3,1125,1125,96,19,97,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846001,19089769,Manami,within a few hours,100%,89%,Suginami District,2,2,Suginami District,Suginami Ku,Apartment,Entire home/apt,2,1,1,2,"$8,450.00",1,"$1,500.00",3,180,3,3,180,180,123,16,98,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871442,18776800,LiveinAsia,within a few hours,100%,99%,Shibuya District,18,18,Suginami District,Suginami Ku,Apartment,Entire home/apt,4,1,1,2,"$13,049.00",2,"$2,000.00",6,1125,3,6,1125,1125,36,8,97,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885341,1573631,"Gilles,Mayumi,Taiki",within a day,100%,93%,Setagaya District,3,3,Setagaya District,Setagaya Ku,Apartment,Entire home/apt,2,1,0,1,"$6,952.00",1,$0.00,28,720,28,28,720,720,58,5,93,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886601,10415965,Azabu,within an hour,100%,95%,Shibuya District,3,3,Shibuya District,Shibuya Ku,House,Entire home/apt,8,1.5,3,6,"$25,991.00",2,"$3,500.00",3,365,3,3,365,365,130,11,92,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920124,20307199,Hotaka,within a day,90%,57%,,3,3,,Higashimurayama Shi,House,Entire home/apt,9,1,2,0,"$4,813.00",1,"$5,883.00",3,1000,3,3,1000,1000,132,20,98,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925416,20336856,Ito,within an hour,100%,100%,,13,13,Chūō District,Chuo Ku,House,Entire home/apt,5,1.5,1,0,"$5,990.00",1,"$4,000.00",1,28,1,1,1125,1125,110,0,95,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956263,4847803,Best Stay In Tokyo!,within an hour,100%,100%,Shibuya District,11,11,Shibuya District,Shibuya Ku,Tiny house,Entire home/apt,5,1,2,3,"$10,404.00",2,"$2,682.00",3,1125,3,6,1125,1125,84,18,95,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972299,151977,Miyuki,N/A,N/A,N/A,Shibuya District,3,3,Shibuya District,Shibuya Ku,Serviced apartment,Entire home/apt,3,1,1,2,"$10,833.00",1,"$2,000.00",28,1125,28,28,1125,1125,55,0,94,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026948,20878710,Daisuke,within a few hours,100%,100%,Shinagawa District,1,1,,Shinagawa Ku,House,Private room,2,2,1,2,"$3,850.00",1,"$2,500.00",3,1125,3,3,1125,1125,127,14,88,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4047596,6504053,Bryan,within an hour,100%,83%,Shinagawa District,3,3,Minato District,Shinagawa Ku,Condominium,Entire home/apt,5,1.5,2,4,"$11,979.00",2,"$2,000.00",1,760,1,1,760,760,194,24,97,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4158067,21578101,Miki,within an hour,100%,90%,Shimokitazawa,4,4,Shimokitazawa,Setagaya Ku,Hut,Private room,2,1.5,1,2,"$5,990.00",1,"$1,500.00",2,14,2,2,14,14,123,15,97,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4222643,21769906,Decoboco,within a day,100%,100%,Koto District,2,2,,Koto Ku,House,Entire home/apt,3,1,1,3,"$8,045.00",2,"$2,500.00",1,8,1,2,8,8,310,18,99,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4255574,8660693,Soichi,within an hour,100%,96%,Koto District,17,17,Sumida District,Koto Ku,Apartment,Private room,2,0.5,1,1,"$3,209.00",1,"$1,500.00",30,1125,30,30,1125,1125,78,2,88,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4312716,14351590,Manami&Mana,N/A,N/A,100%,Ebisu/Daikanyama,1,1,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$8,581.00",1,"$1,609.00",30,1124,30,30,1124,1124,181,7,93,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360718,19152993,Sei,within an hour,100%,100%,Kita District,8,8,Kita District,Kita Ku,Apartment,Entire home/apt,5,1,1,5,"$4,171.00",4,"$1,604.00",3,1124,2,5,1124,1124,182,12,91,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4388283,10969488,Como,within a few hours,100%,100%,,3,3,,Kokubunji Shi,House,Private room,2,1.5,1,0,"$2,460.00",1,"$2,500.00",2,1125,2,2,1125,1125,49,14,97,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396219,18776800,LiveinAsia,within a few hours,100%,99%,Shibuya District,18,18,Suginami District,Suginami Ku,Apartment,Entire home/apt,5,1,1,2,"$13,477.00",2,"$2,000.00",6,1125,3,6,1125,1125,27,7,95,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4396221,18776800,LiveinAsia,within a few hours,100%,99%,Shibuya District,18,18,Suginami District,Suginami Ku,Apartment,Entire home/apt,4,1,1,1,"$17,006.00",2,"$2,000.00",6,1125,3,6,1125,1125,22,4,91,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471640,22643572,Sachiko&Kurara,within a few hours,100%,93%,,3,3,,Higashimurayama Shi,House,Private room,2,1.5,1,4,"$3,744.00",1,"$2,590.00",4,1125,4,4,1125,1125,13,3,100,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4471946,23202702,Teruko,within an hour,100%,98%,Kita District,1,1,Kita District,Kita Ku,Apartment,Entire home/apt,5,1,2,5,"$15,017.00",2,"$3,000.00",7,365,1,7,365,365,96,24,99,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4477690,2610437,Pari,N/A,N/A,67%,Kamigyō-ku,3,3,Shinjuku District,Shinjuku Ku,House,Entire home/apt,4,1,2,2,"$6,417.00",3,"$2,203.00",30,400,30,30,400,400,25,0,96,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4495014,19152993,Sei,within an hour,100%,100%,Kita District,8,8,Itabashi District,Kita Ku,Apartment,Entire home/apt,5,1,1,5,"$3,850.00",4,"$1,604.00",3,1124,2,5,1124,1124,198,19,90,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4540924,23416902,Naga,within an hour,100%,89%,,2,2,,Hino Shi,Apartment,Entire home/apt,3,1,1,3,"$3,423.00",3,$0.00,5,9,5,5,9,9,35,7,91,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4585434,23766491,Brett And Yurie,N/A,N/A,100%,Toshima District,3,3,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,1,1,"$8,474.00",2,"$15,000.00",4,29,4,4,29,29,255,21,96,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4606903,23871736,Matsuda,within a day,100%,77%,,2,2,,Mitaka Shi,Apartment,Private room,2,1,1,2,"$20,001.00",1,"$4,000.00",3,30,2,3,7,30,23,5,100,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639078,23766491,Brett And Yurie,N/A,N/A,100%,Toshima District,3,3,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,1,1,"$8,474.00",2,"$15,000.00",4,29,4,4,29,29,219,16,95,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648953,23766491,Brett And Yurie,N/A,N/A,100%,Toshima District,3,3,Toshima District,Toshima Ku,Apartment,Entire home/apt,2,1,1,1,"$8,474.00",2,"$15,000.00",4,29,4,4,29,29,228,13,94,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673248,23871736,Matsuda,within a day,100%,77%,,2,2,,Mitaka Shi,Apartment,Entire home/apt,4,1,2,4,"$22,033.00",1,"$4,000.00",3,30,2,3,7,30,35,8,98,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4690684,22643572,Sachiko&Kurara,within a few hours,100%,93%,,3,3,,Higashimurayama Shi,House,Shared room,2,0.5,1,0,"$4,064.00",1,"$3,000.00",4,180,4,4,180,180,3,0,100,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4691157,22643572,Sachiko&Kurara,within a few hours,100%,93%,,3,3,,Higashimurayama Shi,House,Private room,2,0.5,1,1,"$3,530.00",1,"$2,461.00",4,1125,4,4,1125,1125,18,6,99,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709339,24339628,Taichiro,within an hour,100%,99%,Shinagawa District,4,4,,Shinagawa Ku,House,Private room,3,1,1,1,"$8,022.00",1,"$2,500.00",1,180,1,1,180,180,49,2,95,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713042,24230913,Yuni,within an hour,100%,97%,Arakawa District,8,8,Arakawa District,Arakawa Ku,Apartment,Entire home/apt,2,1,1,1,"$9,519.00",1,"$1,000.00",3,600,2,5,600,600,297,27,98,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4714750,24230913,Yuni,within an hour,100%,97%,Arakawa District,8,8,Arakawa District,Arakawa Ku,Apartment,Entire home/apt,2,1,1,1,"$9,519.00",1,"$1,000.00",3,1125,2,5,1125,1125,62,15,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750169,23416902,Naga,within an hour,100%,89%,,2,2,,Hino Shi,Apartment,Entire home/apt,3,1,1,3,"$3,423.00",2,"$2,139.00",5,9,5,5,9,9,44,11,89,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4813245,9782688,Kevin,within an hour,100%,100%,Shibuya District,5,5,Toshima District,Toshima Ku,Townhouse,Entire home/apt,7,1,3,4,"$16,044.00",4,"$1,604.00",3,60,3,3,60,60,141,15,92,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4817291,23595333,Keiko,within an hour,100%,99%,Asakusa/Ueno,2,2,Taito District,Taito Ku,Apartment,Entire home/apt,5,1,1,2,"$9,947.00",2,"$2,000.00",2,365,2,2,1125,1125,265,48,99,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4825779,24812892,Mao,within an hour,100%,99%,Shibuya District,2,2,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,2,1,0,1,"$49,984.00",2,"$2,500.00",1,1124,1,2,1124,1124,219,33,92,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4827373,24026566,Kazu,within an hour,100%,100%,Nakano District,3,3,Nakano District,Nakano Ku,House,Private room,5,1,1,1,"$7,508.00",2,"$3,500.00",1,1125,1,1,1125,1125,196,24,95,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4842239,24087904,Rinrin,within an hour,100%,97%,Bunkyo District,6,6,Bunkyo District,Bunkyo Ku,House,Entire home/apt,4,1.5,1,2,"$5,470.00",2,"$2,500.00",1,1125,1,1,1125,1125,183,25,91,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4849854,22134668,Yuki,within a few hours,100%,99%,,3,3,,Hachioji Shi,Villa,Entire home/apt,6,1,2,5,"$11,979.00",2,"$3,000.00",2,1124,2,2,1124,1124,121,18,97,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4856225,23678809,Jason,within an hour,100%,80%,,1,1,Itabashi District,Itabashi Ku,Apartment,Entire home/apt,6,1,3,3,"$13,049.00",1,"$3,000.00",1,1125,1,1,1125,1125,30,3,96,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881595,32575084,Shie,within an hour,100%,100%,Minato District,4,4,Minato District,Minato Ku,Apartment,Private room,3,2,1,3,"$5,776.00",2,$700.00,30,1095,30,30,1095,1095,7,1,89,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888140,19152993,Sei,within an hour,100%,100%,Kita District,8,8,Kita District,Kita Ku,Apartment,Entire home/apt,5,1,1,4,"$4,385.00",4,"$1,604.00",3,1124,2,5,1124,1124,187,14,90,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4909611,7740848,K Family,within a few hours,100%,100%,Katsushika District,8,8,Katsushika District,Katsushika Ku,Apartment,Entire home/apt,4,1.5,2,4,"$13,049.00",3,"$3,000.00",5,30,2,5,30,30,283,38,98,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917347,,https://www.airbnb.com/users/show/7740848,"We are married couple and brothers and daddy in charge of the House.
We love traveling, meeting new people! We're living in same area, so We can help you daily stuff and emergency stuff.

Do not hesitate to ask for tips and advice,even hang-out together, etc! 

As for World Famous Sushi Restaurant, we can not make reservation  for it. 
Hope you can enjoy your stay in Tateishi Tokyo!

We have several listings in the same area, so if one is booked up please check out another one ^^

***Private three-story building great for larger groups, 8 ~ 15 people!***
ZEN Lodge - https://www.airbnb.com/rooms/16466341

***Private apartments great for families and friends***
ZEN Lodge 3F - https://www.airbnb.com/rooms/16741032
ZEN Lodge 2F - https://www.airbnb.com/rooms/16725374
ZEN House ""Cedar"" - https://www.airbnb.com/rooms/4917347
ZEN House ""Wahuu"" - https://www.airbnb.com/rooms/144163
ZEN House ""Js"" - https://www.airbnb.com/rooms/4909611
Bamboo Lodge -  https://www.airbnb.com/rooms/11589890
Pine House - https://www.airbnb.com/rooms/1298200

***Private rooms great for solo travelers or friends!***
ZEN Lodge 1F - https://www.airbnb.com/rooms/17573636
Factory Rooftop - https://www.airbnb.com/rooms/3265059
Bargain Bungalow - https://www.airbnb.com/rooms/14238277
Curry House -  https://www.airbnb.com/rooms/1732795

¡Nosotros amamos viajar y conocer personas nuevas!

Nosotros somos una amorosa y divertida pareja casa (somos una pareja a la que le gusta hacer cosas divertidas)

Vivimos a tan sólo unos minutos y podemos ayudar en asuntos importantes, pequeña ayuda diaria, etc.

Somos de aquí de Tokyo por lo que podemos ayudarte recomendando qué lugares visitar y dónde comer

Esperamos que nuestros huéspedes aprendan sobre cosas, que descubran cosas que el turista promedio no experimente o sepa

No dudes en preguntar por tips y consejos, ¡incluso en convivir juntos!
Tenemos siete casas por lo que consulta con nosotros la disponibilidad incluso si el apartamento ya está reservado
",within a few hours,100%,https://a0.muscache.com/im/pictures/38d5a3c6-43a3-46dc-ae5d-5c26456fabf5.jpg?aki_policy=profile_x_medium,Katsushika District,8,"Katsushika, Tokyo, Japan",Katsushika District,f,Apartment,Entire home/apt,6,1.5,1,,"$4,500.00",3,"$2,400.00",4,30,2,4,30,2020-04-29,267,2020-02-16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925503,25370510,Mitsuko,within an hour,100%,100%,Shibuya District,6,6,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,3,1,1,2,"$6,543.00",1,"$1,500.00",1,30,1,1,1125,1125,152,22,92,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925745,23595333,Keiko,within an hour,100%,99%,Asakusa/Ueno,2,2,Asakusa/Ueno,Taito Ku,House,Entire home/apt,6,1,3,3,"$16,044.00",2,"$3,500.00",2,1125,2,2,1125,1125,248,38,98,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926317,25370510,Mitsuko,within an hour,100%,100%,Shibuya District,6,6,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$4,505.00",1,"$1,500.00",1,30,1,1,1125,1125,262,27,90,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926426,25370510,Mitsuko,within an hour,100%,100%,Shibuya District,6,6,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,2,1,1,2,"$5,990.00",1,"$1,500.00",1,60,1,1,1125,1125,224,20,92,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951604,25523994,Miwako,within a few hours,100%,58%,Shibuya District,1,1,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,4,1,2,4,"$25,743.00",2,"$12,335.00",3,22,3,3,22,22,107,23,99,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958750,20993205,Seiichi & Keiko,within a few hours,100%,97%,Edogawa District,1,1,,Edogawa Ku,House,Private room,4,1,1,4,"$5,027.00",2,"$1,500.00",3,29,3,3,29,29,100,24,100,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002606,32575084,Shie,within an hour,100%,100%,Minato District,4,4,Minato District,Minato Ku,Apartment,Private room,2,2,1,1,"$4,827.00",1,$700.00,30,1125,30,30,1125,1125,5,0,88,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050608,1258947,Koichi (Ken),within an hour,100%,88%,Asakusa/Ueno,3,3,Taito District,Taito Ku,Apartment,Entire home/apt,4,1,1,4,"$8,045.00",3,"$1,073.00",3,1125,3,3,1125,1125,49,9,90,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063885,26144465,Zozo,N/A,N/A,N/A,Koto District,1,1,Sumida District,Koto Ku,Hut,Private room,2,1,2,0,"$12,407.00",1,"$8,000.00",1,1125,1,1,1125,1125,4,0,100,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5075815,25729330,Kiki,N/A,N/A,100%,,1,1,Ebisu/Daikanyama,Shibuya Ku,Apartment,Entire home/apt,2,1,1,1,"$18,985.00",2,$0.00,30,90,30,30,90,90,72,3,96,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5080877,21769906,Decoboco,within a day,100%,100%,Koto District,2,2,,Koto Ku,House,Entire home/apt,4,1,2,2,"$9,947.00",3,"$2,000.00",1,7,1,1,7,7,234,65,98,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092486,1258947,Koichi (Ken),within an hour,100%,88%,Asakusa/Ueno,3,3,Taito District,Taito Ku,Aparthotel,Private room,4,1,1,4,"$10,190.00",3,"$1,073.00",8,30,8,8,30,30,35,0,85,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111244,26407522,Yoko,within an hour,100%,96%,Nakano District,5,5,Nakano District,Nakano Ku,House,Private room,1,1,1,1,"$3,218.00",1,$0.00,3,30,3,3,30,30,152,9,98,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128293,8142772,Min & Haru,within an hour,100%,84%,Shinjuku District,13,13,Shinjuku District,Shinjuku Ku,Apartment,Shared room,9,1,1,0,"$3,969.00",1,"$3,980.00",2,30,2,2,30,30,135,26,97,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188591,24026566,Kazu,within an hour,100%,100%,Nakano District,3,3,Nakano District,Nakano Ku,House,Private room,2,1,1,1,"$3,861.00",1,"$2,300.00",1,1125,1,1,1125,1125,195,26,96,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198467,25911199,Aya,within a few hours,100%,77%,Bunkyo District,0,0,Bunkyo District,Bunkyo Ku,House,Entire home/apt,7,1,2,5,"$25,991.00",3,"$4,000.00",1,120,1,1,120,120,34,4,97,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210118,24477517,Naoko,within an hour,100%,100%,Shibuya District,2,2,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,4,1,0,1,"$34,868.00",2,"$1,900.00",2,180,2,2,1125,1125,212,30,89,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240174,24477517,Naoko,within an hour,100%,100%,Shibuya District,2,2,Shibuya District,Shibuya Ku,Apartment,Entire home/apt,4,1,0,1,"$33,680.00",2,"$1,900.00",2,180,2,2,1125,1125,178,20,90,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255533,15330352,Lauren & Tats,within an hour,100%,100%,Minato District,2,2,Minato District,Minato Ku,Apartment,Entire home/apt,5,1,2,2,"$28,023.00",1,$0.00,2,90,2,2,1125,1125,118,16,98,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273171,24339628,Taichiro,within an hour,100%,99%,Shinagawa District,4,4,,Shinagawa Ku,House,Private room,1,1,1,1,"$5,027.00",1,"$2,500.00",1,180,1,1,180,180,216,14,96,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281318,27342221,Isa,within a few hours,100%,68%,,2,2,Nerima District,Musashino Shi,House,Private room,3,1,1,0,"$4,064.00",1,"$3,000.00",1,100,1,1,100,100,14,11,90,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318866,1258947,Koichi (Ken),within an hour,100%,88%,Asakusa/Ueno,3,3,Asakusa/Ueno,Taito Ku,Aparthotel,Private room,4,1,1,4,"$9,626.00",2,$535.00,4,30,4,4,30,30,26,0,86,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319992,21027438,Ai,within an hour,100%,100%,,5,5,,Koganei Shi,Apartment,Entire home/apt,4,1,1,0,"$4,492.00",2,"$3,000.00",3,1125,3,3,1125,1125,81,6,89,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322905,21027438,Ai,within an hour,100%,100%,,5,5,,Kokubunji Shi,Apartment,Entire home/apt,3,1,1,0,"$4,492.00",2,"$3,000.00",3,1124,3,3,1125,1125,65,16,90,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322944,21027438,Ai,within an hour,100%,100%,,5,5,,Kokubunji Shi,Apartment,Entire home/apt,3,1,1,0,"$6,524.00",2,"$3,000.00",7,1125,7,7,1125,1125,67,10,91,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380507,26407522,Yoko,within an hour,100%,96%,Nakano District,5,5,Nakano District,Nakano Ku,Apartment,Entire home/apt,2,1,1,2,"$5,348.00",2,$0.00,2,14,2,2,14,14,130,13,97,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407938,28035085,Koichi,within an hour,100%,100%,Shinjuku District,7,7,Shinjuku District,Shinjuku Ku,Apartment,Entire home/apt,5,1,1,4,"$9,975.00",4,"$2,000.00",3,365,2,30,1125,1125,283,28,99,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410242,28045851,Steve,within a few hours,100%,77%,Suginami District,1,1,Suginami District,Suginami Ku,Apartment,Entire home/apt,2,1,1,2,"$6,952.00",2,"$4,813.00",4,60,4,4,60,60,51,12,98,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
